Order Date,Ship Date,Ship Mode,Segment,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales
2017-08-15,2017-08-22,Standard Class,Consumer,Los Angeles,California,90004.0,West,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94
2017-08-15,2017-08-22,Standard Class,Consumer,Los Angeles,California,90004.0,West,Technology,Phones,AT&T 841000 Phone,165.6
2017-08-15,2017-08-22,Standard Class,Consumer,Los Angeles,California,90004.0,West,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52
2016-08-07,2016-08-09,Second Class,Corporate,Springfield,Virginia,22153.0,South,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97
2016-08-07,2016-08-09,Second Class,Corporate,Springfield,Virginia,22153.0,South,Office Supplies,Labels,Avery 50,25.06
2017-05-31,2017-06-04,Standard Class,Consumer,Decatur,Illinois,62521.0,Central,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",32.064
2017-05-31,2017-06-04,Standard Class,Consumer,Decatur,Illinois,62521.0,Central,Office Supplies,Paper,Xerox 1899,18.496
2017-05-31,2017-06-04,Standard Class,Consumer,Decatur,Illinois,62521.0,Central,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,191.079
2017-05-31,2017-06-04,Standard Class,Consumer,Decatur,Illinois,62521.0,Central,Office Supplies,Paper,Xerox 212,10.368
2017-07-01,2017-07-01,Same Day,Home Office,New York City,New York,10009.0,East,Office Supplies,Labels,Avery 477,30.53
2017-07-01,2017-07-01,Same Day,Home Office,New York City,New York,10009.0,East,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,30.84
2017-07-01,2017-07-01,Same Day,Home Office,New York City,New York,10009.0,East,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,75.06
2017-12-18,2017-12-20,First Class,Corporate,San Francisco,California,94110.0,West,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,66.976
2016-01-26,2016-02-01,Standard Class,Corporate,Moreno Valley,California,92553.0,West,Office Supplies,Paper,Xerox 1991,182.72
2018-10-28,2018-11-01,Standard Class,Consumer,Everett,Massachusetts,2149.0,East,Office Supplies,Labels,Avery 519,21.93
2018-11-04,2018-11-08,Standard Class,Consumer,Chattanooga,Tennessee,37421.0,South,Technology,Accessories,Logitech M510 Wireless Mouse,95.976
2018-11-04,2018-11-08,Standard Class,Consumer,Chattanooga,Tennessee,37421.0,South,Technology,Phones,iOttie XL Car Mount,143.928
2018-11-04,2018-11-08,Standard Class,Consumer,Chattanooga,Tennessee,37421.0,South,Office Supplies,Binders,Storex Dura Pro Binders,3.564
2018-11-04,2018-11-08,Standard Class,Consumer,Chattanooga,Tennessee,37421.0,South,Office Supplies,Labels,Avery 481,4.928
2017-05-09,2017-05-13,Standard Class,Corporate,Austin,Texas,78745.0,Central,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",856.656
2017-05-09,2017-05-13,Standard Class,Corporate,Austin,Texas,78745.0,Central,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184
2017-05-09,2017-05-13,Standard Class,Corporate,Austin,Texas,78745.0,Central,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784
2017-05-09,2017-05-13,Standard Class,Corporate,Austin,Texas,78745.0,Central,Office Supplies,Paper,Xerox 1911,76.64
2017-05-09,2017-05-13,Standard Class,Corporate,Austin,Texas,78745.0,Central,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528
2015-04-02,2015-04-08,Standard Class,Corporate,Virginia Beach,Virginia,23464.0,South,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68
2015-04-28,2015-05-03,Standard Class,Corporate,Jamestown,New York,14701.0,East,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98
2017-10-04,2017-10-08,Standard Class,Corporate,Coral Gables,Florida,33134.0,South,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68
2017-10-04,2017-10-08,Standard Class,Corporate,Coral Gables,Florida,33134.0,South,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,11.568
2018-06-11,2018-06-17,Standard Class,Consumer,Hickory,North Carolina,28601.0,South,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",4.572
2017-01-30,2017-02-03,Standard Class,Consumer,Rockford,Illinois,61107.0,Central,Technology,Phones,Nokia Lumia 1020,1439.968
2017-01-30,2017-02-03,Standard Class,Consumer,Rockford,Illinois,61107.0,Central,Office Supplies,Binders,Avery Durable Binders,1.728
2017-01-30,2017-02-03,Standard Class,Consumer,Rockford,Illinois,61107.0,Central,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,626.1
2016-09-27,2016-09-29,Second Class,Corporate,Seattle,Washington,98103.0,West,Office Supplies,Art,Newell 334,99.2
2016-04-13,2016-04-17,Standard Class,Consumer,Huntsville,Texas,77340.0,Central,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98
2016-04-13,2016-04-17,Standard Class,Consumer,Huntsville,Texas,77340.0,Central,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",211.372
2016-04-13,2016-04-17,Standard Class,Consumer,Huntsville,Texas,77340.0,Central,Technology,Phones,Apple iPhone 5C,239.976
2018-12-18,2018-12-24,Standard Class,Corporate,Milwaukee,Wisconsin,53209.0,Central,Furniture,Furnishings,Tensor Track Tree Floor Lamp,99.95
2018-12-18,2018-12-24,Standard Class,Corporate,Milwaukee,Wisconsin,53209.0,Central,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",29.34
2017-03-14,2017-03-19,Standard Class,Corporate,Green Bay,Wisconsin,54302.0,Central,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74
2018-08-27,2018-08-27,Same Day,Corporate,Philadelphia,Pennsylvania,19120.0,East,Office Supplies,Paper,Xerox 1981,12.672
2018-08-27,2018-08-27,Same Day,Corporate,Philadelphia,Pennsylvania,19120.0,East,Technology,Accessories,Logitech Wireless Headset h800,1119.888
2016-12-17,2016-12-19,Second Class,Consumer,Los Angeles,California,90008.0,West,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,204.85
2016-12-17,2016-12-19,Second Class,Consumer,Los Angeles,California,90008.0,West,Technology,Phones,Panasonic KX TS3282W Corded phone,135.984
2016-12-17,2016-12-19,Second Class,Consumer,Los Angeles,California,90008.0,West,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",16.4
2016-12-17,2016-12-19,Second Class,Consumer,Los Angeles,California,90008.0,West,Office Supplies,Binders,Avery Arch Ring Binders,92.96
2015-08-22,2015-08-24,Second Class,Consumer,North Miami,Florida,33161.0,South,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,7.632
2017-11-03,2017-11-05,First Class,Consumer,Portland,Oregon,97206.0,West,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158
2017-11-03,2017-11-05,First Class,Consumer,Portland,Oregon,97206.0,West,Technology,Machines,Okidata B401 Printer,179.991
2018-10-10,2018-10-16,Standard Class,Consumer,Aurora,Illinois,60505.0,Central,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,239.358
2015-12-07,2015-12-08,First Class,Home Office,San Francisco,California,94109.0,West,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88
2015-11-15,2015-11-17,Second Class,Corporate,San Francisco,California,94110.0,West,Office Supplies,Supplies,Acme Value Line Scissors,10.95
2018-12-24,2018-12-28,Standard Class,Corporate,New Bedford,Massachusetts,2740.0,East,Office Supplies,Paper,Xerox 214,19.44
2018-12-24,2018-12-28,Standard Class,Corporate,New Bedford,Massachusetts,2740.0,East,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",12.3
2015-12-24,2015-12-26,First Class,Consumer,San Diego,California,92037.0,West,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,13.97
2018-12-22,2018-12-28,Standard Class,Consumer,Jackson,Tennessee,38301.0,South,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",934.956
2018-12-22,2018-12-28,Standard Class,Consumer,Jackson,Tennessee,38301.0,South,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864
2018-12-22,2018-12-28,Standard Class,Consumer,Jackson,Tennessee,38301.0,South,Office Supplies,Storage,Crate-A-Files,26.16
2018-12-22,2018-12-28,Standard Class,Consumer,Jackson,Tennessee,38301.0,South,Office Supplies,Art,Newell 325,23.128
2018-12-22,2018-12-28,Standard Class,Consumer,Jackson,Tennessee,38301.0,South,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",59.24
2015-08-08,2015-08-10,Second Class,Consumer,Jacksonville,Florida,32216.0,South,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.456
2015-09-20,2015-09-24,Standard Class,Corporate,San Diego,California,92024.0,West,Office Supplies,Paper,Xerox 1900,8.56
2018-12-25,2018-12-28,First Class,Consumer,Hialeah,Florida,33012.0,South,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",21.0
2018-12-25,2018-12-28,First Class,Consumer,Hialeah,Florida,33012.0,South,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,120.0
2018-11-25,2018-11-30,Standard Class,Consumer,Houston,Texas,77070.0,Central,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,299.96
2018-11-25,2018-11-30,Standard Class,Consumer,Houston,Texas,77070.0,Central,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84
2018-11-25,2018-11-30,Standard Class,Consumer,Houston,Texas,77070.0,Central,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,853.93
2018-11-25,2018-11-30,Standard Class,Consumer,Houston,Texas,77070.0,Central,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,18.688
2017-11-05,2017-11-07,First Class,Consumer,Virginia Beach,Virginia,23464.0,South,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96
2017-11-05,2017-11-07,First Class,Consumer,Virginia Beach,Virginia,23464.0,South,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,89.97
2017-11-05,2017-11-07,First Class,Consumer,Virginia Beach,Virginia,23464.0,South,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8
2018-11-06,2018-11-12,Standard Class,Consumer,Houston,Texas,77070.0,Central,Office Supplies,Binders,Zipper Ring Binder Pockets,1.248
2017-11-03,2017-11-07,Standard Class,Home Office,Philadelphia,Pennsylvania,19120.0,East,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,72.0
2017-11-03,2017-11-07,Standard Class,Home Office,Philadelphia,Pennsylvania,19120.0,East,Furniture,Chairs,Bevis Steel Folding Chairs,470.155
2015-12-30,2016-01-01,First Class,Consumer,Memphis,Tennessee,38109.0,South,Office Supplies,Storage,Tennsco Industrial Shelving,39.128
2018-12-02,2018-12-07,Standard Class,Corporate,Lakewood,Ohio,44107.0,East,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,19.728
2018-12-02,2018-12-07,Standard Class,Corporate,Lakewood,Ohio,44107.0,East,Technology,Phones,AT&T CL2909,151.188
2018-03-24,2018-03-28,Standard Class,Consumer,New York City,New York,10011.0,East,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.764
2015-11-19,2015-11-21,First Class,Consumer,Philadelphia,Pennsylvania,19120.0,East,Technology,Accessories,Logitech G105 Gaming Keyboard,47.496
2018-04-25,2018-04-27,Second Class,Consumer,Los Angeles,California,90008.0,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",344.981
2018-11-23,2018-11-26,First Class,Corporate,Dallas,Texas,75220.0,Central,Office Supplies,Paper,Xerox 22,36.288
2018-11-23,2018-11-26,First Class,Corporate,Dallas,Texas,75220.0,Central,Office Supplies,Paper,Xerox 1942,78.304
2018-11-23,2018-11-26,First Class,Corporate,Dallas,Texas,75220.0,Central,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",127.785
2018-11-23,2018-11-26,First Class,Corporate,Dallas,Texas,75220.0,Central,Office Supplies,Binders,Aluminum Screw Posts,6.104
2015-11-03,2015-11-05,Second Class,Corporate,Orange,New Jersey,7050.0,East,Office Supplies,Binders,Avery Durable Binders,5.76
2016-10-19,2016-10-24,Second Class,Consumer,Dallas,Texas,75220.0,Central,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,1.72
2015-02-06,2015-02-10,Second Class,Consumer,Romeoville,Illinois,60441.0,Central,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",8.952
2017-03-06,2017-03-12,Standard Class,Consumer,Chicago,Illinois,60623.0,Central,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.334
2017-03-06,2017-03-12,Standard Class,Consumer,Chicago,Illinois,60623.0,Central,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728
2017-03-06,2017-03-12,Standard Class,Consumer,Chicago,Illinois,60623.0,Central,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04
2017-03-06,2017-03-12,Standard Class,Consumer,Chicago,Illinois,60623.0,Central,Furniture,Tables,Bevis Rectangular Conference Tables,145.98
2016-12-03,2016-12-07,Standard Class,Consumer,Jacksonville,North Carolina,28540.0,South,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",77.952
2016-12-03,2016-12-07,Standard Class,Consumer,Jacksonville,North Carolina,28540.0,South,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,95.97
2016-12-03,2016-12-07,Standard Class,Consumer,Jacksonville,North Carolina,28540.0,South,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584
2016-12-03,2016-12-07,Standard Class,Consumer,Jacksonville,North Carolina,28540.0,South,Office Supplies,Art,Newell 312,9.344
2016-12-24,2016-12-30,Standard Class,Corporate,Springfield,Missouri,65807.0,Central,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",9.68
2016-12-24,2016-12-30,Standard Class,Corporate,Springfield,Missouri,65807.0,Central,Technology,Copiers,Canon PC1060 Personal Laser Copier,4899.93
2018-10-01,2018-10-06,Standard Class,Home Office,San Francisco,California,94110.0,West,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75
2018-10-16,2018-10-21,Standard Class,Corporate,Columbia,Tennessee,38401.0,South,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528
2018-10-16,2018-10-21,Standard Class,Corporate,Columbia,Tennessee,38401.0,South,Furniture,Tables,Balt Solid Wood Round Tables,1875.258
2015-08-15,2015-08-17,First Class,Consumer,Hollywood,Florida,33021.0,South,Office Supplies,Paper,Xerox 1955,91.36
2015-08-15,2015-08-17,First Class,Consumer,Hollywood,Florida,33021.0,South,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,152.24
2018-11-11,2018-11-13,First Class,Consumer,Dallas,Texas,75081.0,Central,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,35.184
2018-03-20,2018-03-20,Same Day,Consumer,Houston,Texas,77041.0,Central,Office Supplies,Paper,Easy-staple paper,56.704
2018-03-20,2018-03-20,Same Day,Consumer,Houston,Texas,77041.0,Central,Office Supplies,Paper,Xerox 1916,274.064
2018-05-13,2018-05-17,Standard Class,Home Office,Philadelphia,Pennsylvania,19140.0,East,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.43
2015-06-22,2015-06-22,Same Day,Consumer,Phoenix,Arizona,85023.0,West,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226
2015-12-02,2015-12-09,Standard Class,Corporate,Sandy Springs,Georgia,30328.0,South,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.95
2015-12-02,2015-12-09,Standard Class,Corporate,Sandy Springs,Georgia,30328.0,South,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.24
2016-04-05,2016-04-06,Same Day,Consumer,Spokane,Washington,99207.0,West,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,239.94
2016-04-05,2016-04-06,Same Day,Consumer,Spokane,Washington,99207.0,West,Office Supplies,Art,Dixon Ticonderoga Pencils,23.84
2018-11-18,2018-11-18,Same Day,Corporate,Milwaukee,Wisconsin,53209.0,Central,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52
2018-11-18,2018-11-18,Same Day,Corporate,Milwaukee,Wisconsin,53209.0,Central,Office Supplies,Storage,"Companion Letter/Legal File, Black",37.76
2018-11-18,2018-11-18,Same Day,Corporate,Milwaukee,Wisconsin,53209.0,Central,Office Supplies,Labels,Avery 487,7.38
2018-11-18,2018-11-18,Same Day,Corporate,Milwaukee,Wisconsin,53209.0,Central,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",5.82
2018-07-12,2018-07-18,Standard Class,Consumer,Fairfield,Ohio,45014.0,East,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.816
2018-05-19,2018-05-23,Standard Class,Corporate,Huntsville,Alabama,35810.0,South,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,26.16
2016-12-20,2016-12-21,First Class,Home Office,Houston,Texas,77036.0,Central,Technology,Accessories,Hypercom P1300 Pinpad,100.8
2017-02-21,2017-02-22,First Class,Corporate,New York City,New York,10011.0,East,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8
2018-03-18,2018-03-22,Standard Class,Corporate,Los Angeles,California,90008.0,West,Office Supplies,Art,Prang Drawing Pencil Set,13.9
2018-03-18,2018-03-22,Standard Class,Corporate,Los Angeles,California,90008.0,West,Office Supplies,Envelopes,Peel & Seel Envelopes,19.4
2017-12-17,2017-12-23,Standard Class,Corporate,Carlsbad,New Mexico,88220.0,West,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,13.488
2017-12-17,2017-12-23,Standard Class,Corporate,Carlsbad,New Mexico,88220.0,West,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416
2017-03-26,2017-03-28,Second Class,Consumer,Pocatello,Idaho,83201.0,West,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64
2017-03-26,2017-03-28,Second Class,Consumer,Pocatello,Idaho,83201.0,West,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04
2015-12-16,2015-12-18,Second Class,Consumer,Springfield,Virginia,22153.0,South,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98
2015-12-16,2015-12-18,Second Class,Consumer,Springfield,Virginia,22153.0,South,Furniture,Furnishings,Ultra Door Push Plate,29.46
2016-11-15,2016-11-20,Standard Class,Corporate,Toledo,Ohio,43615.0,East,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",166.92
2017-08-22,2017-08-23,First Class,Home Office,Fort Collins,Colorado,80525.0,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,98.328
2016-06-29,2016-07-02,First Class,Consumer,New York City,New York,10024.0,East,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,117.882
2017-06-26,2017-07-02,Standard Class,Corporate,New York City,New York,10035.0,East,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,20.97
2017-06-26,2017-07-02,Standard Class,Corporate,New York City,New York,10035.0,East,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",139.96
2017-06-26,2017-07-02,Standard Class,Corporate,New York City,New York,10035.0,East,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74
2017-09-17,2017-09-22,Standard Class,Consumer,Marlborough,Massachusetts,1752.0,East,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82
2017-09-17,2017-09-22,Standard Class,Consumer,Marlborough,Massachusetts,1752.0,East,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82
2015-07-18,2015-07-23,Standard Class,Consumer,New Rochelle,New York,10801.0,East,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904
2018-09-01,2018-09-01,Same Day,Corporate,Seattle,Washington,98103.0,West,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,314.6
2018-09-01,2018-09-01,Same Day,Corporate,Seattle,Washington,98103.0,West,Furniture,Tables,KI Conference Tables,283.56
2018-06-22,2018-06-26,Standard Class,Home Office,Detroit,Michigan,48227.0,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",487.96
2015-09-02,2015-09-07,Standard Class,Consumer,Fayetteville,Arkansas,72701.0,South,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98
2016-10-01,2016-10-05,Standard Class,Consumer,Quincy,Illinois,62301.0,Central,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992
2016-10-01,2016-10-05,Standard Class,Consumer,Quincy,Illinois,62301.0,Central,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,108.768
2016-04-07,2016-04-10,First Class,Consumer,New York City,New York,10035.0,East,Office Supplies,Paper,Xerox 192,25.92
2016-04-07,2016-04-10,First Class,Consumer,New York City,New York,10035.0,East,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58
2018-11-21,2018-11-21,Same Day,Consumer,Houston,Texas,77095.0,Central,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176
2017-12-17,2017-12-21,Standard Class,Consumer,Detroit,Michigan,48205.0,Central,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74
2015-09-19,2015-09-24,Standard Class,Corporate,Chandler,Arizona,85224.0,West,Furniture,Tables,Hon 2111 Invitation Series Straight Table,73.915
2015-09-28,2015-10-03,Standard Class,Consumer,Hollywood,Florida,33021.0,South,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,337.088
2016-09-22,2016-09-26,Second Class,Corporate,Los Angeles,California,90049.0,West,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44
2017-11-07,2017-11-13,Standard Class,Corporate,San Francisco,California,94122.0,West,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97
2018-12-16,2018-12-20,Second Class,Corporate,Sunnyvale,California,94086.0,West,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984
2018-12-16,2018-12-20,Second Class,Corporate,Sunnyvale,California,94086.0,West,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,189.95
2018-12-16,2018-12-20,Second Class,Corporate,Sunnyvale,California,94086.0,West,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95
2018-12-16,2018-12-20,Second Class,Corporate,Sunnyvale,California,94086.0,West,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95
2018-12-16,2018-12-20,Second Class,Corporate,Sunnyvale,California,94086.0,West,Office Supplies,Labels,Avery 475,44.4
2015-09-21,2015-09-25,Standard Class,Home Office,New York City,New York,10011.0,East,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,66.03
2016-05-18,2016-05-22,Standard Class,Corporate,Los Angeles,California,90004.0,West,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86
2015-03-26,2015-03-31,Second Class,Corporate,San Francisco,California,94122.0,West,Office Supplies,Art,Newell 308,3.36
2015-03-26,2015-03-31,Second Class,Corporate,San Francisco,California,94122.0,West,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936
2015-03-26,2015-03-31,Second Class,Corporate,San Francisco,California,94122.0,West,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,28.784
2018-09-22,2018-09-28,Standard Class,Consumer,Santa Ana,California,92704.0,West,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96
2016-09-12,2016-09-17,Second Class,Consumer,Seattle,Washington,98103.0,West,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,21.98
2016-11-02,2016-11-04,First Class,Home Office,New York City,New York,10011.0,East,Furniture,Chairs,Hon Olson Stacker Chairs,2621.322
2016-10-20,2016-10-24,Standard Class,Consumer,Los Angeles,California,90045.0,West,Furniture,Furnishings,Nu-Dell Oak Frame,74.76
2016-10-20,2016-10-24,Standard Class,Consumer,Los Angeles,California,90045.0,West,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",364.776
2017-06-14,2017-06-18,Standard Class,Corporate,Seattle,Washington,98103.0,West,Furniture,Tables,Hon Non-Folding Utility Tables,1115.17
2016-11-20,2016-11-21,First Class,Corporate,San Diego,California,92024.0,West,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",89.696
2016-11-20,2016-11-21,First Class,Corporate,San Diego,California,92024.0,West,Office Supplies,Labels,Avery 485,50.12
2017-02-28,2017-03-06,Standard Class,Corporate,New York City,New York,10035.0,East,Office Supplies,Fasteners,Staples,36.48
2015-10-14,2015-10-20,Standard Class,Consumer,Chicago,Illinois,60653.0,Central,Office Supplies,Paper,Xerox 1951,322.192
2015-10-14,2015-10-20,Standard Class,Consumer,Chicago,Illinois,60653.0,Central,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946
2015-10-14,2015-10-20,Standard Class,Consumer,Chicago,Illinois,60653.0,Central,Office Supplies,Paper,Xerox 1903,19.136
2018-05-26,2018-05-30,Standard Class,Consumer,Harrisonburg,Virginia,22801.0,South,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",23.08
2017-02-04,2017-02-10,Standard Class,Consumer,Rockville,Maryland,20852.0,East,Technology,Phones,AT&T 17929 Lendline Telephone,90.48
2017-09-02,2017-09-05,Second Class,Consumer,Des Moines,Washington,98198.0,West,Furniture,Chairs,"Global Leather Task Chair, Black",215.976
2017-09-02,2017-09-05,Second Class,Consumer,Des Moines,Washington,98198.0,West,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",65.94
2018-12-04,2018-12-05,First Class,Corporate,Philadelphia,Pennsylvania,19134.0,East,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11.352
2016-06-12,2016-06-16,Standard Class,Home Office,Columbus,Indiana,47201.0,Central,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56
2017-09-04,2017-09-08,Standard Class,Consumer,Springfield,Missouri,65807.0,Central,Office Supplies,Envelopes,Staple envelope,16.56
2017-09-04,2017-09-08,Standard Class,Consumer,Springfield,Missouri,65807.0,Central,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,279.95
